gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000210196.2,87.32281896718406,100.37626492526427,89.91427252306177,173.72741436876908
ENSG00000198727.2,55771.21327107688,33132.445880176405,69097.42193826499,23502.228308255995
ENSG00000210194.1,5.197786843284765,5.174034274498158,10.178974247893786,9.592311222815471
ENSG00000198695.2,3630.13433135008,1980.620320277895,3089.3186842357636,2359.708560812606
ENSG00000198786.2,34292.91847725557,12155.876124505974,48869.255364138065,21961.063638456973
ENSG00000210176.1,1.039557368656953,5.174034274498158,7.634230685920339,6.394874148543647
ENSG00000212907.2,9260.377039996138,5158.5121716746635,11447.953037464544,4830.261606866635
ENSG00000198712.1,85732.29619313893,65834.41210871456,95706.10887011333,54716.67483965563
ENSG00000198804.2,409423.43230132904,291365.3920998148,548189.5063681738,260215.9556031057
ENSG00000210127.1,3.1186721059708593,1.0348068548996316,1.6964957079822975,3.1974370742718237
ENSG00000198763.3,16509.938261799132,11706.459507423064,23585.192281082294,11417.301723574017
ENSG00000210112.1,10.39557368656953,9.313261694096685,7.634230685920339,9.592311222815471
ENSG00000210107.1,1.039557368656953,3.104420564698895,3.392991415964595,2.1316247161812156
ENSG00000210077.1,37.42406527165031,52.77514959988122,36.474657721619394,36.237620175080664
ENSG00000210049.1,21.830704741796016,21.730943952892265,15.268461371840678,19.184622445630943
ENSG00000182484.15_PAR_Y,292.8724183569861,334.23950971201634,408.540765669903,102.47508711828091
ENSG00000124334.17_PAR_Y,11.84887488795195,22.388460228495493,12.105175474736885,9.18575709882181
ENSG00000124333.15_PAR_Y,492.2241767148554,352.8639634864999,435.57357652874697,673.049846010638
ENSG00000228786.5,15.525477433680997,17.55301475692049,14.824318795490914,10.377687033245278
ENSG00000235412.1,13.513829969592926,7.933522670253359,12.158190965611333,16.697762470498127
ENSG00000012817.15,2485.41533927979,49.87572427313793,32.31773428835037,2159.026751907725
ENSG00000260197.1,116.43042528957875,19.754876782775927,22.902692057761016,134.29235711941658
ENSG00000215580.10,84.06848462460347,74.59953661177092,48.932873953187396,59.6214367303528
ENSG00000176728.7,430.8944501935699,52.247191142511426,29.12781340863126,427.59752319180336
ENSG00000169953.11,123.73539491913115,4.685802052287964,7.924730128476688e-08,124.62117578210241
ENSG00000230663.1,65.00736862438332,8.259145343284624,7.264564271150996,7.281672662969355
ENSG00000228787.1,19.75159000448211,1.44691868486341,2.5447435619734464,8.526498864724863
ENSG00000165246.12,2370.845721680107,65.78401701488096,56.23348875813302,2052.2430117506274
